,id,name,year_published,min_players,max_players,primary_publisher,mechanics,num_user_ratings,average_user_rating,rank,num_mechs
1287,XRsioPbeQf,1812: The Invasion of Canada,2012,2.0,5.0,Academy Games,"['Area Movement', 'Campaign', 'Dice Rolling', 'Partnerships', 'Variable Player Powers']",18,3.6111111111111107,9999999,5
1288,HM7b37rvx1,Darkest Night,2012,1.0,4.0,Victory Point Games,"['Cooperative Play', 'Dice Rolling', 'Variable Player Powers']",6,3.5,9999999,3
1292,A5iGCdu3wL,Voluspa,2012,2.0,2.0,Stronghold Games,"['Hand Management', 'Tile Placement']",8,3.625,9999999,2
1294,8QDNfJhWaL,Mage Knight Board Game: The Lost Legion Expansion,2012,1.0,5.0,WizKids,"['Cooperative Play', 'Deck Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Role Playing', 'Variable Phase Order', 'Variable Player Powers']",18,4.222222222222222,9999999,9
1295,U2Sbj46ATH,Race to the Treasure!,2012,1.0,4.0,Peaceable Kingdom,"['Cooperative Play', 'Tile Placement', 'Time Track']",7,2.5714285714285716,9999999,3
1296,MGfnrRaM9y,Wallenstein (second edition),2012,2.0,5.0,Queen Games,"['Action / Movement Programming', 'Action Point Allowance System', 'Area Movement', 'Variable Phase Order']",7,3.4285714285714284,9999999,4
1297,nwX6vJ8EFg,Miskatonic School for Girls,2012,2.0,4.0,Fun to 11,"['Card Drafting', 'Hand Management']",8,3.125,9999999,2
1298,v6MXZRJq5t,Milestones,2012,2.0,4.0,Stronghold Games,"['Network and Route Building', 'Tile Placement']",14,3.214285714285715,9999999,2
1299,QL3LHkAikR,Würfel Bohnanza,2012,2.0,5.0,AMIGO,"['Dice Rolling', 'Set Collection']",11,2.7272727272727266,9999999,2
1300,FCuXPSfhDR,Concordia,2013,2.0,5.0,Rio Grande Games,"['Area Control', 'Card Drafting', 'Deck Building', 'Hand Management', 'Point to Point Movement', 'Pool Building']",265,3.9962264150943394,16,6
1301,61SwzHG7fB,Sushi Go!,2013,2.0,5.0,Gamewright,"['Drafting', 'Hand Management', 'Set Collection']",315,3.2389527430744165,53,3
1302,8t0Cstr6oX,Forbidden Desert,2013,2.0,5.0,Ceaco,"['Cooperative Play', 'Grid Movement', 'Hand Management', 'Press Your Luck', 'Variable Player Powers']",272,3.202205882352942,75,5
1303,0DAMHQym7H,Caverna: The Cave Farmers,2013,1.0,7.0,Lookout Games,List could not be pulled.,194,3.6561009744804305,78,4
1304,ZwlnfX1J2z,Eldritch Horror,2013,1.0,8.0,Fantasy Flight Games,"['Cooperative Play', 'Dice Rolling']",186,3.5000000000000004,97,2
1305,EPRL83Yy4x,Bang! The Dice Game,2013,3.0,8.0,daVinci Games,"['Dice Rolling', 'Player Elimination']",193,3.233698943543503,128,2
1306,1LkeNOwWbB,Hanamikoji,2013,2.0,2.0,Quick Simple Fun,"['Area Control', 'Drafting', 'Hand Management']",116,3.5862068965517224,168,3
1307,ESo5hvCkwa,Lords of Waterdeep: Scoundrels of Skullport,2013,2.0,6.0,Wizards of the Coast,"['Drafting', 'Hand Management', 'Worker Placement', 'Commodity Speculation']",107,3.7515576323987543,199,4
1308,dJz5fFkFEd,Russian Railroads,2013,2.0,4.0,Z-Man Games,['Worker Placement'],88,3.6336081681476418,265,1
1309,XiPoK8sDYy,Glass Road,2013,1.0,4.0,Feuerland Spiele,"['Drafting', 'Resource Gathering', 'Set Collection', 'Tile Placement']",84,3.5595238095238093,299,4
1310,fogKPrFHnp,Welcome to the Dungeon,2013,2.0,4.0,IELLO,"['Bluffing', 'Memory', 'Player Elimination', 'Press Your Luck']",132,2.8915373244641542,300,4
1311,sjWj7oJrWL,Concept,2013,4.0,12.0,Asmodee Editions,['Partnerships'],123,2.983739837398374,313,1
1312,OdjvQmFgtF,Nations,2013,1.0,5.0,Asmodee Editions,"['Card Drafting', 'Variable Player Powers']",70,3.5908163265306126,343,2
1313,EmYyVC14DP,Quantum,2013,2.0,4.0,Funforge,"['Area Majority/ Influence', 'Dice Rolling', 'Grid Movement', 'Modular Board']",84,3.3333333333333344,345,4
1314,AvqBwE0if0,Bruges,2013,2.0,4.0,Z-Man Games,"['Dice Rolling', 'Hand Management']",84,3.273809523809524,357,2
1315,zMCUEhrOan,Viticulture,2013,2.0,6.0,Stonemaier Games,"['Hand Management', 'Worker Placement']",68,3.794117647058823,360,2
1316,bh3ZlrrSBT,Euphoria: Build a Better Dystopia,2013,2.0,6.0,Stonemaier Games,"['Dice Rolling', 'Hand Management', 'Race', 'Set Collection', 'Variable Player Powers', 'Worker Placement', 'Worker Placement with Dice Workers']",74,3.4334719334719326,361,7
1317,qgFaBUwBnD,Pathfinder Adventure Card Game: Rise of the Runelords Base Set,2013,1.0,4.0,Paizo Publishing,"['Cooperative Play', 'Dice Rolling', 'Hand Management', 'Role Playing', 'Variable Player Powers']",87,3.1494252873563227,394,5
1319,jXzFrntFLr,Bora Bora,2013,2.0,4.0,Ravensburger,"['Dice Rolling', 'Set Collection', 'Worker Placement']",67,3.4328358208955225,415,3
1320,MQcEH8C8Aa,Boss Monster,2013,2.0,4.0,Blue Orange Games,"['Hand Management', 'Player Elimination', 'Take That', 'Variable Player Powers']",103,2.6699029126213607,440,4
1321,L3bbRD1H4o,Rococo,2013,2.0,5.0,Eagle-Gryphon Games,"['Area Control', 'Card Drafting', 'Deck Building', 'Hand Management', 'Set Collection']",57,3.432659932659932,475,5
1322,3O0h8kseCn,Blueprints,2013,2.0,4.0,Z-Man Games,"['Dice Rolling', 'Pattern Building', 'Set Collection']",73,3.150269821502699,478,3
1323,Pk9mnq0Bsl,Amerigo,2013,2.0,4.0,Queen Games,"['Action Point Allowance System', 'Grid Movement', 'Modular Board', 'Tile Placement']",59,3.4284957627118646,491,4
1324,qmcl21WSOV,Terror In Meeple City,2013,2.0,4.0,Repos Production,List could not be pulled.,68,3.1470588235294117,496,5
1325,E2BDGzVGho,Smash Up: Awesome Level 9000 Expansion,2013,2.0,4.0,Alderac Entertainment Group,"['Hand Management', 'Take That', 'Variable Player Powers']",57,3.2456140350877187,530,3
1326,1cMyyO8wbc,Two Rooms and a Boom,2013,6.0,30.0,Tuesday Knight Games,"['Acting', 'Partnerships', 'Variable Player Powers', 'Voting']",51,3.274509803921569,539,4
1327,XSoEw9SkAI,Rise of Augustus,2013,2.0,6.0,Hurrican,"['Card Drafting', 'Press Your Luck', 'Set Collection']",65,2.9524475524475524,582,3
1328,C6YDASIIIE,Spyrium,2013,2.0,5.0,Asmodee,"['Drafting', 'Engine Building', 'Worker Placement']",58,3.135172413793104,589,3
1329,gn0MN5FGJB,Dungeon Roll,2013,1.0,4.0,Tasty Minstrel Games,"['Dice Rolling', 'Hand Management', 'Press Your Luck', 'Variable Player Powers']",71,2.746478873239437,591,4
1330,DpxRvzLzP3,CV,2013,2.0,4.0,Passport Game Studios,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Press Your Luck', 'Set Collection', 'Simulation']",61,3.061475409836064,598,6
1331,RAf5clAJ1U,Pandemic: In The Lab,2013,1.0,6.0,Z-Man Games,List could not be pulled.,35,3.5999999999999996,608,9
1332,a6cubbrAPr,Tash-Kalar: Arena of Legends Game,2013,2.0,4.0,Z-Man Games,"['Grid Movement', 'Hand Management', 'Partnerships', 'Pattern Building', 'Tile Placement', 'Variable Player Powers']",45,3.3777777777777773,616,6
1333,u1nrsXvtJI,1775: Rebellion,2013,2.0,4.0,Academy Games,"['Area Control', 'Area Movement', 'Campaign', 'Dice Rolling', 'Partnerships', 'Variable Player Powers']",36,3.583333333333333,625,6
1334,LhQprHOmEU,Gravwell: Escape from the 9th Dimension,2013,1.0,4.0,Renegade Game Studios,"['Action / Movement Programming', 'Card Drafting', 'Simultaneous Play']",53,3.1886792452830184,634,3
1335,l9QvcB5Gcx,Steam Park,2013,2.0,4.0,Flat River Group,"['Card Drafting', 'Dice Rolling', 'Memory', 'Modular Board']",49,3.142857142857143,672,4
1337,VTj8YIiD5u,Cuba Libre,2013,1.0,4.0,GMT Games,"['Area Control', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']",33,3.525974025974026,695,4
1338,IjMcGwdT95,King of Tokyo: Halloween,2013,2.0,6.0,IELLO,"['Card Drafting', 'Dice Rolling', 'Player Elimination', 'Press Your Luck', 'Take That', 'Variable Player Powers']",40,3.2499999999999996,715,6
1339,fLBWzE5WFC,The Duke,2013,2.0,2.0,Catalyst Game Labs,"['Grid Movement', 'Tile Placement']",38,3.315789473684211,736,2
1340,RHS4ek1rCN,Francis Drake,2013,3.0,5.0,Eagle-Gryphon Games,"['Dice Rolling', 'Press Your Luck', 'Secret Unit Deployment', 'Set Collection', 'Time Track', 'Worker Placement']",31,3.580645161290322,769,6
1341,5676mzAY6o,Brew Crafters,2013,2.0,5.0,Dice Hate Me Games,['Worker Placement'],37,3.3513513513513518,785,1
1342,KiFtnFIIjd,Bruxelles 1893,2013,2.0,5.0,Asmodee Editions,"['Area Control', 'Auction', 'Card Drafting', 'Modular Board', 'Worker Placement']",32,3.4831730769230766,795,5
1344,FIXBkCF4vQ,Legacy: The Testament of Duke de Crecy,2013,1.0,4.0,Portal Games,"['Card Drafting', 'Hand Management', 'Set Collection', 'Worker Placement']",35,3.3535714285714286,832,4
1345,qoEWl6aOF8,BattleCON: Devastation of Indines,2013,1.0,5.0,Level 99 Games,"['Hand Management', 'Point to Point Movement', 'Simultaneous Play', 'Variable Player Powers']",26,3.7692307692307696,849,4
1346,UlET3qhc1J,Coconuts,2013,2.0,4.0,Mayday Games,"['Press Your Luck', 'Take That']",30,3.3000000000000003,856,2
1347,5s6aCsfV96,Space Cadets: Dice Duel,2013,4.0,8.0,Stronghold Games,"['Action / Movement Programming', 'Dice Rolling', 'Grid Movement', 'Partnerships']",36,3.1085858585858586,877,4
1348,EULdj4b89D,Impulse,2013,2.0,6.0,Asmadi Games,List could not be pulled.,27,3.2222222222222223,885,5
1349,jLaEaWfKBb,Madeira,2013,2.0,4.0,What's Your Game,"['Area Control', 'Dice Rolling', 'Worker Placement']",24,3.666666666666666,888,3
1350,L3TZPtWd7c,Coal Baron,2013,2.0,4.0,eggertspiele,"['Action Point Allowance System', 'Pick-up and Deliver', 'Set Collection', 'Tile Placement', 'Worker Placement']",31,3.354838709677419,895,5
1351,9nXH6CHdv9,Elder Sign: Unseen Forces Expansion,2013,1.0,8.0,Fantasy Flight Games,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Player Elimination', 'Role Playing', 'Variable Player Powers']",24,3.7083333333333335,904,6
1352,0bGeepj72N,The Great Heartland Hauling Co.,2013,2.0,4.0,Dice Hate Me Games,"['Hand Management', 'Modular Board', 'Pick-up and Deliver']",32,3.2187500000000004,921,3
1353,2SMK5Q1e68,Eight-Minute Empire: Legends,2013,2.0,4.0,Red Raven Games,"['Area Control', 'Area Movement', 'Card Drafting', 'Modular Board', 'Set Collection', 'Variable Player Powers']",37,3.0540540540540535,949,6
1354,Z25AVwSOqf,Tajemnicze Domostwo,2013,2.0,7.0,,"['Cooperative Play', 'Hand Management']",36,3.111111111111111,971,2
1355,ZRNnPBB5IT,Level 7: Omega Protocol,2013,2.0,6.0,Privateer Press,"['Action Point Allowance System', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Partnerships', 'Player Elimination', 'Variable Player Powers']",23,3.565217391304348,974,7
1356,OUND4HSQmf,Ghost Fightin' Treasure Hunters,2013,2.0,4.0,Mattel,"['Cooperative Play', 'Dice Rolling', 'Roll / Spin and Move']",25,3.3199999999999994,987,3
1357,voKGlqZsRo,Funemployed,2013,2.0,20.0,IronWall Games,"['Acting', 'Card Drafting', 'Storytelling']",31,3.0322580645161294,1000,3
1359,EAGv8juZFB,The Builders: Middle Ages,2013,2.0,4.0,Asmodee,"['Action Point Allowance System', 'Card Drafting', 'Set Collection']",30,2.9222222222222216,1094,3
1360,nyZHtE7UL3,Carcassonne: South Seas,2013,2.0,5.0,"Z-Man Games, Inc.","['Area Control', 'Set Collection', 'Tile Placement']",22,3.454545454545454,1131,3
1361,7odjAkxFCC,Compounded,2013,2.0,5.0,Dice Hate Me Games,"['Set Collection', 'Trading']",24,2.9886363636363633,1158,2
1362,rYK9bg6OlO,The Agents,2013,2.0,5.0,Ninja Division,['Hand Management'],23,3.173913043478261,1161,1
1364,5u9IUBH261,Zombicide Season 2: Prison Outbreak,2013,1.0,6.0,Cool Mini Or Not,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']",23,2.9999999999999996,1187,6
1365,xnyncdXxOt,Coin Age,2013,2.0,2.0,Tasty Minstrel Games,"['Area Control', 'Area Movement', 'Press Your Luck']",26,2.692307692307692,1197,3
1368,w7QQ4d3TKe,Kobayakawa,2013,3.0,6.0,,['Betting'],22,2.8636363636363638,1253,1
1369,i4jvdeiM2L,Walk the Plank!,2013,3.0,5.0,Mayday Games,"['Action / Movement Programming', 'Player Elimination', 'Simultaneous Play', 'Take That']",21,2.9047619047619047,1258,4
1370,1HA2WJAQjo,La Boca,2013,3.0,6.0,Z-Man Games,"['Partnerships', 'Pattern Building']",21,2.9523809523809526,1260,2
1371,JvVSnXPvZr,Northern Pacific,2013,2.0,6.0,Rio Grande Games,"['Stock Holding', 'Network and Route Building']",9,3.3333333333333335,9999999,2
1372,iSp3y8x5Lo,Navajo Wars,2013,1.0,2.0,GMT Games,"['Campaign', 'Point to Point Movement']",11,3.545454545454546,9999999,2
1373,LZCLTdcQqP,Skull King,2013,2.0,6.0,,['Trick-taking'],20,3.35,9999999,1
1374,Bi9up6zGHb,Maquis,2013,1.0,1.0,Side Room Games,['Worker Placement'],14,3.357142857142857,9999999,1
1377,h2FJWtf7ll,Citrus,2013,2.0,5.0,Tasty Minstrel Games,['Tile Placement'],15,3.2095238095238097,9999999,1
1378,BxzQUBho7e,Superfight,2013,3.0,10.0,Skybound Games,['Voting'],20,2.25,9999999,1
1379,LTPQZYdABM,Cube Quest: Clash for the Crown,2013,2.0,2.0,Ceaco,"['Dice Rolling', 'Pattern Building']",19,2.842105263157895,9999999,2
1380,QfYVB2VdEI,Happy Pigs,2013,3.0,6.0,IELLO,['Simultaneous Play'],16,2.875,9999999,1
1381,Vrj032dJLH,Room 25,2013,1.0,8.0,Matagot,"['Action / Movement Programming', 'Cooperative Play', 'Grid Movement', 'Hidden Traitor', 'Memory', 'Modular Board', 'Partnerships', 'Player Elimination']",20,2.8999999999999995,9999999,8
1382,C1DdHnzHSR,Wildcatters,2013,2.0,4.0,Capstone Games,"['Area Control', 'Pick-up and Deliver', 'Stock Holding', 'Network and Route Building']",17,3.2352941176470593,9999999,4
1383,0t03GzsO47,Camp Grizzly,2013,1.0,6.0,,"['Cooperative Play', 'Player Elimination']",7,3.5714285714285716,9999999,2
1384,zTCr8LAHYs,The Ravens of Thri Sahashri,2013,2.0,2.0,Osprey Games,"['Cooperative Play', 'Pattern Building', 'Press Your Luck', 'Tile Placement']",14,2.857142857142857,9999999,4
1389,XNX7mKlAQG,Nothing Personal,2013,3.0,5.0,Dice Tower Games,"['Area Control', 'Dice Rolling', 'Hand Management', 'Take That']",18,3.0,9999999,4
1390,gqoMfV2qBx,Sail to India,2013,3.0,4.0,OKAZU Brand,"['Action Point Allowance System', 'Area Movement', 'Set Collection', 'Worker Placement']",19,2.789473684210527,9999999,4
1392,S78W2GT5I9,City of Iron,2013,2.0,4.0,Red Raven Games,"['Action Point Allowance System', 'Area Control', 'Card Drafting', 'Deck Building', 'Hand Management', 'Variable Player Powers']",15,3.466666666666667,9999999,6
1393,hyZDxVnPkC,Bomb Squad,2013,2.0,6.0,Tasty Minstrel Games,"['Action Queue', 'Communication Limits', 'Cooperative Play', 'Grid Movement', 'Hand Management', 'Memory', 'Modular Board', 'Variable Player Powers']",14,2.7857142857142856,9999999,8
1394,Q0SWcBlkwN,Kashgar: Merchants of the Silk Road,2013,2.0,4.0,Grail Games,['Deck Building'],20,3.5999999999999996,9999999,1
1397,3wqBt3m0kK,Patchistory,2013,2.0,2.0,StuntKite Publishing,"['Action Point Allowance System', 'Area Control', 'Auction', 'Card Drafting', 'Grid Movement', 'Hand Management', 'Memory', 'Simultaneous Play', 'Tile Placement', 'Variable Player Powers', 'Voting', 'Worker Placement']",16,3.2500000000000004,9999999,12
1398,tjl7SYZlZf,Lost Legends,2013,3.0,5.0,Queen Games,['Card Drafting'],14,2.9285714285714284,9999999,1
1399,StUHgsjXKJ,Blood Bound,2013,6.0,12.0,Fantasy Flight Games,"['Partnerships', 'Role Playing', 'Variable Player Powers']",13,3.0,9999999,3
1400,O0G8z5Wgz1,Splendor,2014,2.0,4.0,Space Cowboys,"['Drafting', 'Engine Building', 'Set Collection']",469,3.4320480124089063,17,3
1401,9iBOPn3lES,Patchwork,2014,2.0,2.0,Lookout Games,"['Drafting', 'Tile Placement', 'Time Track']",357,3.5731534215985628,22,3
1402,1dWE5BIcOm,Star Realms,2014,2.0,2.0,White Wizard Games,"['Deck Building', 'Drafting', 'Hand Management', 'Take That']",339,3.456471215333465,30,4
1403,y56td93iXw,Dead of Winter: A Crossroads Game,2014,2.0,5.0,Plaid Hat Games,"['Dice Rolling', 'Hand Management', 'Hidden Traitor', 'Trading', 'Voting', 'Cooperative Play']",298,3.5022257689019836,40,6
1404,sMTDq4Zeif,Five Tribes,2014,2.0,4.0,Days of Wonder,"['Area Control', 'Auction', 'Drafting', 'Set Collection']",259,3.6945058386757963,44,4
1405,1sQP1kNHja,Roll For The Galaxy,2014,2.0,5.0,Rio Grande Games,"['Dice Rolling', 'Engine Building', 'Simultaneous Play', 'Tableau Building', 'Variable Player Powers']",252,3.667078280587598,46,5
1406,inwR6DF3Lx,Star Wars Imperial Assault,2014,2.0,5.0,Fantasy Flight Games,List could not be pulled.,153,3.653374036769949,59,5
1407,0z7S887o3b,Sheriff of Nottingham,2014,3.0,5.0,Arcane Wonders,"['Drafting', 'Hand Management', 'Set Collection']",281,3.1725104166200504,69,3
1408,b1nBQaNdH6,Istanbul,2014,2.0,5.0,Alderac Entertainment Group,"['Dice Rolling', 'Grid Movement']",191,3.628266149208557,82,2
1409,VCoAcOrQX6,Deception: Murder in Hong Kong,2014,4.0,12.0,Grey Fox Games,"['Partnerships', 'Storytelling']",194,3.4845360824742273,83,2
1410,qYpZFGkKyD,Onitama,2014,2.0,2.0,Arcane Wonders,"['Grid Movement', 'Hand Management']",193,3.4455958549222783,86,2
1411,Y2CAqTW0oJ,One Night Ultimate Werewolf,2014,3.0,10.0,Bezier Games,"['Hidden Traitor', 'Variable Player Powers', 'Voting']",227,3.276356678777108,91,3
1412,RvQRrz0gEL,Castles of Mad King Ludwig,2014,1.0,4.0,Bezier Games,"['Auction', 'Drafting', 'Set Collection', 'Tile Placement']",203,3.457510547528696,100,4
1413,gfcOYEnOG4,Colt Express,2014,2.0,6.0,Asmodee Editions,"['Action / Movement Programming', 'Hand Management', 'Memory', 'Modular Board', 'Take That', 'Variable Player Powers']",191,3.230366492146596,136,6
1414,unMxq0jVdk,Camel Up,2014,2.0,8.0,Z-Man Games,['Dice Rolling'],182,3.1879000120758345,148,1
1415,1EXtdJ7zva,Spyfall,2014,3.0,8.0,Cryptozoic Entertainment,"['Acting', 'Memory', 'Role Playing', 'Voting']",192,3.0838848039215696,155,4
1416,8sCWCvij4B,Paperback,2014,2.0,5.0,Fowers Games,"['Card Drafting', 'Cooperative Play']",157,3.3630573248407645,156,2
1417,AayCJcD6rT,Evolution,2014,2.0,6.0,North Star Games,"['Action Point Allowance System', 'Hand Management', 'Press Your Luck', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Play', 'Tableau Building', 'Take That']",135,3.362962962962963,204,8
1418,WyCNVFqDN2,Alchemists,2014,2.0,4.0,Czech Games Edition,"['Action Point Allowance System', 'Card Drafting', 'Hand Management', 'Worker Placement']",114,3.592879256965943,208,4
1419,KEwPXIcfjq,Deep Sea Adventure,2014,2.0,6.0,Oink Games,"['Dice Rolling', 'Press Your Luck']",126,3.261904761904762,212,2
1420,BVmFj3ACjp,Red7,2014,2.0,4.0,Asmadi Games,List could not be pulled.,133,3.1353383458646626,231,4
1421,NequzMRHOq,Lewis & Clark,2014,1.0,5.0,Asmodee Editions,"['Card Drafting', 'Deck Building', 'Hand Management', 'Point to Point Movement', 'Worker Placement']",105,3.4285714285714284,249,5
1422,ytTnB2SMG6,Xia: Legends of a Drift System,2014,3.0,5.0,Far Off Games,List could not be pulled.,79,3.6582278481012667,259,10
1423,40Qb0frFQo,Legendary Encounters: An Alien Deck Building Game,2014,1.0,1.0,Upper Deck Company,"['Card Drafting', 'Cooperative Play', 'Deck Building', 'Partnerships', 'Player Elimination', 'Variable Player Powers']",88,3.6136363636363638,274,6
1424,qAUo1yn0pG,King of New York,2014,2.0,6.0,IELLO,"['Area Control', 'Area Movement', 'Card Drafting', 'Dice Rolling', 'Player Elimination', 'Press Your Luck']",123,3.1048780487804892,284,6
1425,LdQnSfXgUN,Fields of Arle,2014,1.0,2.0,Z-Man Games,['Worker Placement'],66,3.742424242424242,288,1
1426,MSeRAS4X1e,Pandemic: The Cure,2014,2.0,2.0,"Z-Man Games, Inc.","['Cooperative Play', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Press Your Luck', 'Set Collection', 'Variable Player Powers']",93,3.3548387096774186,295,7
1427,nxHqHmDDt1,Arcadia Quest,2014,2.0,4.0,Cool Mini Or Not,"['Dice Rolling', 'Grid Movement']",85,3.5176470588235293,302,2
1428,5l1wkppKuX,Ca$h 'n Guns (Second Edition),2014,4.0,8.0,Repos Production,"['Player Elimination', 'Take That', 'Variable Player Powers']",114,3.0881471972614465,305,3
1429,RtikkOC9Kc,Port Royal,2014,2.0,5.0,Steve Jackson Games,"['Hand Management', 'Press Your Luck']",92,3.3043478260869565,309,2
1430,Z8E2tdCwbm,La Granja,2014,1.0,4.0,Stronghold Games,"['Area Control', 'Dice Rolling', 'Hand Management', 'Simultaneous Play', 'Variable Player Powers', 'Worker Placement']",64,3.4999999999999996,387,6
1431,nxjgIpCyGr,Tiny Epic Kingdoms,2014,2.0,5.0,Gamelyn Games,"['Action Selection', 'Area Control', 'Area Movement', 'Take That', 'Variable Player Powers', 'Worker Placement']",76,3.0668016194331984,431,6
1432,Z3vMJbRCO6,KLASK,2014,2.0,2.0,Klask ApS,['Dexterity'],53,3.5471698113207544,465,1
1433,kD6X2kl8Xj,Aquasphere,2014,2.0,4.0,Hall Games,"['Area Movement', 'Modular Board']",59,3.389830508474577,482,2
1434,HRW5zuJeNC,Deus,2014,2.0,4.0,Asmodee Editions,"['Area Control', 'Grid Movement', 'Hand Management', 'Modular Board', 'Network and Route Building']",62,3.306451612903225,485,5
1435,dkzrClbG9z,Scoville,2014,2.0,6.0,Tasty Minstrel Games,"['Auction', 'Grid Movement', 'Set Collection']",65,3.2482051282051287,503,3
1436,alg1QfJagu,Akrotiri,2014,2.0,2.0,Filosofia Éditions,"['Action Point Allowance System', 'Hand Management', 'Pick-up and Deliver', 'Tile Placement']",47,3.361702127659574,516,4
1437,WYjFG2kHs0,Valley of the Kings,2014,2.0,4.0,Alderac Entertainment Group,List could not be pulled.,50,3.3400000000000007,545,7
1438,A9l5MRwlI6,Kanban,2014,2.0,4.0,Stronghold Games,"['Action Point Allowance System', 'Variable Phase Order', 'Worker Placement']",37,3.5135135135135136,554,3
1439,SB5C21NfMM,Eldritch Horror: Forsaken Lore Expansion,2014,1.0,8.0,Fantasy Flight Games,"['Cooperative Play', 'Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Variable Player Powers']",32,3.9687499999999996,609,6
1440,tQzE3WSM4r,Nations: The Dice Game,2014,1.0,4.0,Stronghold Games,['Dice Rolling'],48,3.315104166666666,618,1
1441,PgdKXWSeqo,Viceroy,2014,1.0,4.0,Mayday Games,"['Card Drafting', 'Hand Management', 'Memory', 'Set Collection', 'Tile Placement']",49,3.266875981161696,627,5
1442,kgKVBI6IiN,La Isla,2014,2.0,4.0,Ravensburger,"['Action / Movement Programming', 'Area Enclosure', 'Hand Management', 'Modular Board', 'Set Collection']",54,3.1111111111111116,629,5
1443,NS9jJJqwby,Flip City,2014,1.0,4.0,Tasty Minstrel Games,"['Pool Building', 'Press Your Luck']",57,2.894736842105263,648,2
1444,kC284Z9Ffl,Irish Gauge,2014,3.0,5.0,,"['Network and Route Building', 'Stock Holding']",30,3.5666666666666664,658,2
1445,CJ689HYWUM,Black Fleet,2014,3.0,4.0,Space Cowboys,"['Area Movement', 'Pick-up and Deliver', 'Variable Player Powers']",44,3.340909090909092,671,3
1446,B5VE7YWfbB,Hyperborea,2014,2.0,5.0,Asterion Press,"['Area Control', 'Bag Building', 'Grid Movement', 'Modular Board', 'Pool Building', 'Variable Player Powers']",38,3.2894736842105257,679,6
1447,ZzTGgTGGsv,Marvel Dice Masters: Avengers vs. X-Men,2014,2.0,2.0,,"['Deck Building', 'Dice Rolling', 'Variable Player Powers']",46,3.1956521739130435,698,3
1448,SuMr3BrO7p,Samurai Spirit,2014,1.0,7.0,Funforge,"['Partnerships', 'Press Your Luck', 'Variable Player Powers', 'Cooperative Play']",43,3.2558139534883725,713,4
1449,Ba7UblK39S,The Captain is Dead,2014,2.0,7.0,Alderac Entertainment Group,"['Action Point Allowance System', 'Area Movement', 'Card Drafting', 'Cooperative Play', 'Hand Management', 'Variable Player Powers']",34,3.4411764705882364,716,6
1450,sai4rM5fOu,Ticket to Ride 10th Anniversary Edition,2014,2.0,5.0,Days of Wonder,"['Hand Management', 'Set Collection', 'Network and Route Building']",33,3.727272727272727,717,3
1451,b0gLLEEmiq,Marvel Legendary Guardians of The Galaxy,2014,1.0,5.0,Upper Deck,"['Cooperative Play', 'Deck Building']",30,3.733333333333333,740,2
1453,AZwKU3aCNa,Panamax,2014,2.0,4.0,Stronghold Games,"['Area Control', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement', 'Stock Holding', 'Worker Placement']",34,3.3823529411764706,793,6
1454,KwoNC8QHJt,Tuscany: Expand the World of Viticulture,2014,1.0,6.0,Stonemaier Games,"['Variable Player Powers', 'Worker Placement']",26,3.923076923076923,812,2
1455,gMHerNI10n,"Artifacts, Inc.",2014,2.0,4.0,Red Raven Games,"['Action Point Allowance System', 'Area Control', 'Card Drafting', 'Dice Rolling', 'Set Collection']",41,3.1219512195121952,823,5
1456,S8a0bwsOJr,Good Cop Bad Cop,2014,4.0,8.0,Overworld Games,"['Hand Management', 'Memory', 'Partnerships', 'Player Elimination', 'Take That']",49,2.8707482993197275,829,5
1457,5sCQz6J5Su,Shadowrun: Crossfire,2014,1.0,4.0,Catalyst Game Labs,"['Cooperative Play', 'Deck Building', 'Pool Building', 'Variable Player Powers']",33,3.242424242424242,846,4
1458,R4Lps8yyhu,Medieval Academy,2014,2.0,5.0,Blue Cocker Games,"['Area Control', 'Card Drafting', 'Hand Management']",40,2.975,850,3
1459,7KaqjuhjrV,Linko,2014,2.0,5.0,Ravensburger,"['Card Drafting', 'Hand Management', 'Set Collection']",36,3.1944444444444446,851,3
1460,8MTPmiTvzM,Lords of Xidit,2014,3.0,5.0,Libellud,"['Action / Movement Programming', 'Pick-up and Deliver', 'Point to Point Movement']",36,3.025252525252526,907,3
1461,P1LgE2FzWh,Dogs of War,2014,3.0,5.0,Cool Mini Or Not,"['Area Control', 'Hand Management', 'Variable Player Powers', 'Worker Placement']",22,3.8181818181818183,908,4
1462,jJG8u04ghi,Sons of Anarchy Men of Mayhem,2014,3.0,4.0,Gale Force 9,['Area Control'],29,3.2068965517241383,909,1
